epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,4629.09,1.35356,0.58372,0.00312,0.70538,0.67624,0.75111,0.43771,1.19575,0.59475,0.00826,0.0004952,0.0004952,0.0004952
78,4688.88,1.39921,0.60744,0.00318,0.7148,0.68033,0.75431,0.43598,1.17984,0.60087,0.00809,0.0004754,0.0004754,0.0004754
79,4748.71,1.40341,0.62174,0.00296,0.7245,0.68014,0.75667,0.43719,1.17824,0.60716,0.00809,0.0004556,0.0004556,0.0004556
80,4808.52,1.40301,0.60372,0.00302,0.69701,0.67847,0.75128,0.43822,1.18215,0.60886,0.00828,0.0004358,0.0004358,0.0004358
81,4868.27,1.35029,0.58914,0.00305,0.71075,0.67145,0.74987,0.4347,1.16281,0.62542,0.00789,0.000416,0.000416,0.000416
82,4928.21,1.3748,0.59662,0.00285,0.70011,0.68433,0.74728,0.43441,1.15796,0.63122,0.00781,0.0003962,0.0003962,0.0003962
83,4987.94,1.38953,0.60473,0.00292,0.71092,0.68824,0.75848,0.43953,1.19169,0.60587,0.00832,0.0003764,0.0003764,0.0003764
84,5047.87,1.3767,0.59856,0.00289,0.70851,0.69025,0.76145,0.44012,1.18008,0.59519,0.00818,0.0003566,0.0003566,0.0003566
85,5107.77,1.36438,0.59825,0.00279,0.70336,0.68708,0.75432,0.43769,1.16592,0.61346,0.00795,0.0003368,0.0003368,0.0003368
86,5167.74,1.37165,0.60094,0.00283,0.71914,0.68916,0.76177,0.44161,1.16007,0.58968,0.00789,0.000317,0.000317,0.000317
87,5227.75,1.3607,0.59318,0.00284,0.70987,0.67537,0.7539,0.44045,1.1709,0.59899,0.00789,0.0002972,0.0002972,0.0002972
88,5287.72,1.3233,0.58571,0.00279,0.7202,0.67983,0.75928,0.44179,1.17438,0.5702,0.00802,0.0002774,0.0002774,0.0002774
89,5347.67,1.38397,0.60116,0.00273,0.72128,0.68122,0.76012,0.44217,1.1695,0.59132,0.00796,0.0002576,0.0002576,0.0002576
90,5407.76,1.36692,0.59157,0.00268,0.7072,0.68305,0.75763,0.44053,1.17337,0.6019,0.00794,0.0002378,0.0002378,0.0002378
91,5472.05,1.22722,0.5334,0.00459,0.72856,0.67298,0.75958,0.44234,1.18099,0.57493,0.00806,0.000218,0.000218,0.000218
92,5531.44,1.20949,0.5256,0.00432,0.72382,0.67511,0.76167,0.44449,1.16414,0.5985,0.00795,0.0001982,0.0001982,0.0001982
93,5590.75,1.20582,0.52094,0.00424,0.73086,0.67908,0.76579,0.44582,1.16119,0.57789,0.00793,0.0001784,0.0001784,0.0001784
94,5650.48,1.20882,0.52315,0.00423,0.72753,0.67817,0.76116,0.44471,1.15854,0.58648,0.00788,0.0001586,0.0001586,0.0001586
95,5709.97,1.19982,0.51887,0.00412,0.71272,0.67195,0.7523,0.44121,1.15863,0.59912,0.00792,0.0001388,0.0001388,0.0001388
96,5769.38,1.19073,0.52228,0.00397,0.72828,0.67725,0.75953,0.44203,1.16319,0.59735,0.00803,0.000119,0.000119,0.000119
97,5828.63,1.19839,0.51991,0.00431,0.72539,0.67592,0.75958,0.44387,1.15913,0.58723,0.00792,9.92e-05,9.92e-05,9.92e-05
98,5888.55,1.18546,0.51608,0.00403,0.72614,0.67927,0.76114,0.44391,1.15244,0.58095,0.00786,7.94e-05,7.94e-05,7.94e-05
99,5949.8,1.18638,0.51767,0.00412,0.72542,0.68641,0.76041,0.44375,1.1534,0.57916,0.00775,5.96e-05,5.96e-05,5.96e-05
100,6009.18,1.17827,0.51921,0.00393,0.72275,0.68692,0.76122,0.44373,1.14914,0.58348,0.0077,3.98e-05,3.98e-05,3.98e-05
