epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,4340,1.05382,0.46335,0.00846,0.91706,0.87943,0.93734,0.67543,1.0977,0.58483,0.01042,0.000515,0.000515,0.000515
77,4428.87,1.04429,0.45651,0.00857,0.9254,0.8617,0.93942,0.67968,1.11571,0.52983,0.0105,0.0004952,0.0004952,0.0004952
78,4518.07,1.06051,0.45662,0.00866,0.93916,0.87588,0.93644,0.67748,1.11237,0.53918,0.01066,0.0004754,0.0004754,0.0004754
79,4605.66,1.03312,0.46549,0.00833,0.93037,0.86879,0.93242,0.67183,1.10798,0.58187,0.01051,0.0004556,0.0004556,0.0004556
80,4694.25,1.03302,0.47382,0.00812,0.92986,0.85461,0.93144,0.66915,1.10896,0.58109,0.01055,0.0004358,0.0004358,0.0004358
81,4782.99,1.00191,0.45259,0.00812,0.92747,0.8617,0.93563,0.67671,1.09798,0.565,0.01037,0.000416,0.000416,0.000416
82,4872.29,1.00826,0.45549,0.00824,0.92077,0.86549,0.93119,0.66835,1.11682,0.56676,0.01053,0.0003962,0.0003962,0.0003962
83,4961.49,1.00588,0.4493,0.00817,0.9261,0.8617,0.93564,0.68075,1.09273,0.5643,0.01032,0.0003764,0.0003764,0.0003764
84,5050.84,0.99178,0.44116,0.00803,0.92338,0.87943,0.93504,0.67455,1.11664,0.55512,0.01064,0.0003566,0.0003566,0.0003566
85,5140.21,0.9867,0.43022,0.00809,0.9245,0.8617,0.93543,0.67267,1.10761,0.55471,0.01056,0.0003368,0.0003368,0.0003368
86,5229.51,0.97098,0.41869,0.0078,0.94207,0.87234,0.94126,0.6825,1.09585,0.54853,0.01015,0.000317,0.000317,0.000317
87,5307.68,0.99379,0.44048,0.00805,0.90819,0.88298,0.93681,0.67678,1.09953,0.54944,0.01024,0.0002972,0.0002972,0.0002972
88,52.5873,1.05406,0.475,0.00853,0.90873,0.88264,0.939,0.66862,1.13543,0.51658,0.01049,0.0002774,0.0002774,0.0002774
