epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1196.58,1.70153,0.72363,0.0019,0.69106,0.67817,0.72684,0.42254,1.20726,0.64539,0.00711,0.0008318,0.0008318,0.0008318
61,1216.15,1.64906,0.71444,0.00196,0.69138,0.68366,0.721,0.41983,1.2216,0.6441,0.00722,0.000812,0.000812,0.000812
62,1235.86,1.73402,0.74722,0.00197,0.69419,0.69591,0.72874,0.42328,1.19817,0.63158,0.00675,0.0007922,0.0007922,0.0007922
63,1255.64,1.68549,0.72172,0.00197,0.71618,0.69099,0.73299,0.42447,1.19334,0.64929,0.00683,0.0007724,0.0007724,0.0007724
64,1275.33,1.71507,0.7374,0.00184,0.71779,0.69663,0.73983,0.42643,1.19331,0.62439,0.00668,0.0007526,0.0007526,0.0007526
65,1294.99,1.66749,0.72755,0.00189,0.69796,0.69078,0.73174,0.42204,1.20782,0.63035,0.00686,0.0007328,0.0007328,0.0007328
66,1314.74,1.66748,0.71803,0.00195,0.70417,0.69008,0.73386,0.42158,1.21931,0.64256,0.00712,0.000713,0.000713,0.000713
67,1334.38,1.66359,0.73208,0.00192,0.70892,0.69435,0.74011,0.42547,1.21603,0.66844,0.00729,0.0006932,0.0006932,0.0006932
68,1353.97,1.66352,0.72578,0.00184,0.70578,0.67603,0.72761,0.42329,1.18878,0.65185,0.00674,0.0006734,0.0006734,0.0006734
69,1373.67,1.66437,0.72602,0.00184,0.69935,0.6971,0.73241,0.42737,1.20173,0.62538,0.00708,0.0006536,0.0006536,0.0006536
70,1393.26,1.68745,0.72693,0.00189,0.72161,0.69888,0.74136,0.42699,1.21372,0.63603,0.00709,0.0006338,0.0006338,0.0006338
71,1412.71,1.66121,0.72414,0.00184,0.69836,0.68611,0.73225,0.42698,1.18719,0.62816,0.0068,0.000614,0.000614,0.000614
72,1432.31,1.68336,0.72212,0.00193,0.70131,0.69863,0.74192,0.43035,1.17807,0.61184,0.00677,0.0005942,0.0005942,0.0005942
73,1452.46,1.66136,0.72459,0.00185,0.69627,0.68458,0.73296,0.42498,1.18886,0.61607,0.0067,0.0005744,0.0005744,0.0005744
