epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,-12898.7,1.97326,0.90855,0.00329,0.60567,0.66728,0.63057,0.2955,1.29839,0.77927,0.00842,0.0009308,0.0009308,0.0009308
56,-12872,1.94542,0.89769,0.00346,0.61251,0.66654,0.64695,0.30153,1.3625,0.71335,0.0092,0.000911,0.000911,0.000911
57,-12845.1,1.96833,0.9082,0.00317,0.61962,0.67176,0.65054,0.29926,1.32712,0.73642,0.00899,0.0008912,0.0008912,0.0008912
58,-12818.3,1.95202,0.88659,0.00339,0.5923,0.67023,0.63943,0.29775,1.33807,0.69363,0.00866,0.0008714,0.0008714,0.0008714
59,-12791.5,1.94821,0.89282,0.0033,0.59952,0.66359,0.62954,0.29119,1.31342,0.71944,0.00854,0.0008516,0.0008516,0.0008516
60,-12764.7,1.93105,0.87358,0.00336,0.57642,0.65356,0.62665,0.2978,1.34317,0.67454,0.00881,0.0008318,0.0008318,0.0008318
61,-12737.7,1.9105,0.89085,0.00327,0.61798,0.61997,0.63442,0.29652,1.32735,0.71164,0.00871,0.000812,0.000812,0.000812
62,-12710.8,1.93611,0.88422,0.00329,0.61997,0.66175,0.66147,0.30982,1.31498,0.69578,0.00872,0.0007922,0.0007922,0.0007922
63,-12684,1.91967,0.87456,0.00341,0.58773,0.63371,0.63633,0.29989,1.30675,0.70498,0.00863,0.0007724,0.0007724,0.0007724
64,-12657,1.93378,0.89129,0.00322,0.63958,0.65785,0.65904,0.31082,1.31787,0.68208,0.00871,0.0007526,0.0007526,0.0007526
65,-12630.2,1.94505,0.88767,0.00324,0.60207,0.66617,0.64887,0.306,1.35364,0.69331,0.0096,0.0007328,0.0007328,0.0007328
66,-12603.1,1.90677,0.87862,0.00319,0.60869,0.66396,0.65299,0.30815,1.31304,0.695,0.00872,0.000713,0.000713,0.000713
67,-12576.2,1.9277,0.89021,0.00316,0.62588,0.64301,0.65157,0.30969,1.31743,0.68346,0.0084,0.0006932,0.0006932,0.0006932
68,-12549.3,1.88857,0.86843,0.00328,0.62753,0.64921,0.65026,0.30807,1.3106,0.67437,0.00856,0.0006734,0.0006734,0.0006734
69,-12522.1,1.91028,0.86578,0.00311,0.6407,0.65777,0.66204,0.31334,1.28508,0.67721,0.00842,0.0006536,0.0006536,0.0006536
70,-12495.1,1.8881,0.8732,0.00313,0.61842,0.63129,0.64331,0.30681,1.31994,0.69393,0.00854,0.0006338,0.0006338,0.0006338
71,-12467.9,1.91369,0.89978,0.00302,0.62254,0.64589,0.64521,0.30767,1.29263,0.69926,0.00826,0.000614,0.000614,0.000614
72,-12441,1.8445,0.88012,0.00313,0.63811,0.66146,0.65983,0.31425,1.27686,0.71874,0.00814,0.0005942,0.0005942,0.0005942
73,-12414,1.89453,0.88767,0.00311,0.60539,0.67097,0.65343,0.31221,1.29859,0.64306,0.00888,0.0005744,0.0005744,0.0005744
74,-12387.1,1.86662,0.8637,0.00316,0.61636,0.66175,0.64767,0.3097,1.28265,0.69888,0.00851,0.0005546,0.0005546,0.0005546
75,-12360.2,1.89084,0.88491,0.00313,0.62275,0.65179,0.65272,0.31228,1.28272,0.70651,0.00847,0.0005348,0.0005348,0.0005348
76,-12333.3,1.8504,0.87043,0.00303,0.62704,0.654,0.65972,0.31393,1.29769,0.67872,0.00841,0.000515,0.000515,0.000515
77,-12306.5,1.86387,0.8768,0.003,0.60518,0.67245,0.66027,0.31306,1.29352,0.67204,0.00817,0.0004952,0.0004952,0.0004952
78,-12279.8,1.90218,0.87854,0.00288,0.61626,0.64568,0.64659,0.31005,1.31807,0.66899,0.00851,0.0004754,0.0004754,0.0004754
