epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1153.47,0.77548,0.2858,0.00292,0.96095,0.9599,0.98177,0.79847,1.00165,0.53499,0.00804,0.0007526,0.0007526,0.0007526
65,1171.23,0.77687,0.2943,0.00296,0.96431,0.958,0.98015,0.79868,0.97477,0.54596,0.0077,0.0007328,0.0007328,0.0007328
66,1189.5,0.77762,0.29705,0.00304,0.96623,0.94688,0.97994,0.7926,0.99851,0.5352,0.00798,0.000713,0.000713,0.000713
67,1206.74,0.77155,0.28787,0.0029,0.96664,0.95905,0.98121,0.80271,0.99145,0.49379,0.00817,0.0006932,0.0006932,0.0006932
68,1223.81,0.7675,0.28737,0.00289,0.9691,0.95626,0.97994,0.7947,0.95453,0.50877,0.00766,0.0006734,0.0006734,0.0006734
69,1241.18,0.76516,0.29266,0.00297,0.96843,0.95863,0.98004,0.80311,0.97682,0.51551,0.00789,0.0006536,0.0006536,0.0006536
70,1258.39,0.76282,0.28897,0.00284,0.95828,0.96217,0.97959,0.79399,0.95743,0.51273,0.00755,0.0006338,0.0006338,0.0006338
71,1275.99,0.7533,0.2852,0.00288,0.96876,0.96217,0.97935,0.79207,1.00096,0.51587,0.00817,0.000614,0.000614,0.000614
72,1293.51,0.75944,0.28854,0.00302,0.96756,0.95197,0.97991,0.79587,0.97893,0.50555,0.00789,0.0005942,0.0005942,0.0005942
73,1310.85,0.76365,0.28242,0.00288,0.9643,0.95778,0.98207,0.79237,0.98553,0.51622,0.00764,0.0005744,0.0005744,0.0005744
74,1328.5,0.75774,0.28883,0.00283,0.96881,0.95447,0.98104,0.80279,0.94481,0.50664,0.00739,0.0005546,0.0005546,0.0005546
75,1345.84,0.75115,0.28749,0.00287,0.97099,0.94959,0.98097,0.79946,0.98654,0.50235,0.00799,0.0005348,0.0005348,0.0005348
76,1363.13,0.74008,0.28407,0.00279,0.95954,0.95863,0.98035,0.79714,0.9534,0.53762,0.00748,0.000515,0.000515,0.000515
77,1380.51,0.73981,0.28325,0.00282,0.97147,0.95626,0.98154,0.79809,0.95421,0.53023,0.00764,0.0004952,0.0004952,0.0004952
78,1398,0.73413,0.28239,0.00277,0.96554,0.96036,0.98228,0.80016,0.9527,0.50043,0.00754,0.0004754,0.0004754,0.0004754
79,1415.12,0.74199,0.28845,0.00289,0.96074,0.96217,0.98067,0.80274,0.93929,0.50294,0.00736,0.0004556,0.0004556,0.0004556
80,1432.56,0.72579,0.27084,0.00275,0.96485,0.9539,0.97991,0.80698,0.94804,0.5177,0.00755,0.0004358,0.0004358,0.0004358
81,1449.83,0.72339,0.26692,0.00267,0.96397,0.95508,0.98196,0.80813,0.93259,0.53227,0.00716,0.000416,0.000416,0.000416
82,1467.13,0.73159,0.27979,0.00268,0.95971,0.96336,0.97889,0.80627,0.92671,0.51517,0.00711,0.0003962,0.0003962,0.0003962
83,1484.52,0.71157,0.2684,0.00272,0.97356,0.95741,0.98018,0.8117,0.93092,0.50929,0.00721,0.0003764,0.0003764,0.0003764
84,1501.74,0.71546,0.26443,0.00254,0.9644,0.96053,0.98194,0.80768,0.93668,0.50429,0.00729,0.0003566,0.0003566,0.0003566
85,1519.06,0.7105,0.261,0.00275,0.96723,0.95272,0.98042,0.81642,0.93738,0.5151,0.00738,0.0003368,0.0003368,0.0003368
86,1536.18,0.7146,0.26845,0.00272,0.96537,0.96099,0.98211,0.80804,0.93839,0.50801,0.00727,0.000317,0.000317,0.000317
87,1554,0.71743,0.2702,0.00273,0.9655,0.9593,0.98106,0.80713,0.93806,0.50723,0.00731,0.0002972,0.0002972,0.0002972
88,1571.47,0.71211,0.26127,0.00261,0.96436,0.9594,0.98141,0.81249,0.92402,0.51462,0.00718,0.0002774,0.0002774,0.0002774
89,1588.61,0.70374,0.26366,0.00256,0.9677,0.9561,0.98045,0.81077,0.91991,0.53015,0.00712,0.0002576,0.0002576,0.0002576
90,1605.95,0.70261,0.26672,0.00266,0.96441,0.96092,0.98053,0.80892,0.92729,0.51366,0.00723,0.0002378,0.0002378,0.0002378
91,1629.2,0.6631,0.23978,0.00329,0.96761,0.95345,0.98054,0.81245,0.93559,0.49616,0.00723,0.000218,0.000218,0.000218
92,1646.41,0.66614,0.23431,0.00326,0.97043,0.95981,0.98183,0.81223,0.92646,0.50634,0.00715,0.0001982,0.0001982,0.0001982
93,1664.37,0.6534,0.23536,0.00321,0.96307,0.95549,0.97946,0.81731,0.92786,0.4963,0.00723,0.0001784,0.0001784,0.0001784
94,1681.16,0.64414,0.23006,0.00312,0.9631,0.95638,0.97878,0.81328,0.93205,0.49143,0.00727,0.0001586,0.0001586,0.0001586
95,1697.94,0.64204,0.22709,0.00309,0.96557,0.96217,0.98034,0.8135,0.9226,0.50753,0.00713,0.0001388,0.0001388,0.0001388
96,1715.56,0.65053,0.22942,0.00315,0.96361,0.95981,0.97924,0.81803,0.91837,0.5025,0.00709,0.000119,0.000119,0.000119
97,1733.78,0.6492,0.23414,0.00306,0.96778,0.95852,0.98076,0.81615,0.91179,0.49401,0.00701,9.92e-05,9.92e-05,9.92e-05
98,1751.14,0.63059,0.22722,0.00297,0.97217,0.9539,0.98005,0.81676,0.91422,0.50883,0.00702,7.94e-05,7.94e-05,7.94e-05
99,1768.29,0.6326,0.22459,0.00306,0.96025,0.96217,0.98031,0.8161,0.91163,0.5126,0.007,5.96e-05,5.96e-05,5.96e-05
100,1785.37,0.62947,0.22536,0.00302,0.97122,0.95743,0.98039,0.81872,0.91231,0.50707,0.00702,3.98e-05,3.98e-05,3.98e-05
